entity_id,record_id,entity_text,entity_type,source
ENT_19970406005949A_0,19970406005949A,APPROXIMATELY,ORG,spacy_ner
ENT_19970512010249A_0,19970512010249A,LODGED,PERSON,spacy_ner
ENT_19970512010249A_0,19970512010249A,COWLING,PERSON,spacy_ner
ENT_19970513039769A_0,19970513039769A,ENIGNE,ORG,spacy_ner
ENT_19970513039769A_0,19970513039769A,DUR,PERSON,spacy_ner
ENT_19970517011069A_0,19970517011069A,CANOPY,ORG,spacy_ner
ENT_19970517011069A_0,19970517011069A,GLIDER,ORG,spacy_ner
ENT_19970517011069A_0,19970517011069A,FLY SANS CANOPY,ORG,spacy_ner
ENT_19970517042369I_0,19970517042369I,N21837,ORG,spacy_ner
ENT_19970609025279I_0,19970609025279I,RAMP,PERSON,spacy_ner
ENT_19970609025279I_0,19970609025279I,1219,CARDINAL,spacy_ner
ENT_19970615014139A_0,19970615014139A,DEPARTED,ORG,spacy_ner
ENT_19970615014139A_0,19970615014139A,TOWBAR,NORP,spacy_ner
ENT_19970615014139A_0,19970615014139A,NOSE,ORG,spacy_ner
ENT_19970629016159A_0,19970629016159A,FIRST,ORDINAL,spacy_ner
ENT_19970629018519A_0,19970629018519A,VALLEY,GPE,spacy_ner
ENT_19970726025089I_0,19970726025089I,HYDRO,ORG,spacy_ner
ENT_19970829024769A_0,19970829024769A,COWLING,PERSON,spacy_ner
ENT_19970829024769A_0,19970829024769A,IMPROPERLY,ORG,spacy_ner
ENT_19970830024829A_0,19970830024829A,HOVER,GPE,spacy_ner
ENT_19970830044119I_0,19970830044119I,ONE,CARDINAL,spacy_ner
ENT_19970914032469I_0,19970914032469I,DEPARTED NASHUA,PERSON,spacy_ner
ENT_19970914032469I_0,19970914032469I,NH ENROUTE TO ALTOONA,ORG,spacy_ner
ENT_19970914032469I_0,19970914032469I,PA,GPE,spacy_ner
ENT_19970914032469I_0,19970914032469I,VICINITY,ORG,spacy_ner
ENT_19970914032469I_0,19970914032469I,PA,GPE,spacy_ner
ENT_19971016035649I_0,19971016035649I,SUS,ORG,spacy_ner
ENT_19971016035649I_0,19971016035649I,1500,CARDINAL,spacy_ner
ENT_19971020033509I_0,19971020033509I,OCTOBER 20,DATE,spacy_ner
ENT_19971020033509I_0,19971020033509I,TIME,ORG,spacy_ner
ENT_19971020033509I_0,19971020033509I,N9304F,PERSON,spacy_ner
ENT_19971230039709A_0,19971230039709A,WATERTOWN,GPE,spacy_ner
ENT_19980130003679I_0,19980130003679I,FEBRUARY 11,DATE,spacy_ner
ENT_19980130003679I_0,19980130003679I,1204,CARDINAL,spacy_ner
ENT_19980218008809I_0,19980218008809I,50,CARDINAL,spacy_ner
ENT_19980312011209I_0,19980312011209I,MARCH 12,DATE,spacy_ner
ENT_19980312011209I_0,19980312011209I,BA-3100,ORG,spacy_ner
ENT_19980316003559I_0,19980316003559I,TIGHTEN,ORG,spacy_ner
ENT_19980411011889I_0,19980411011889I,CORE,ORG,spacy_ner
ENT_19980415037339I_0,19980415037339I,WOODEN,ORG,spacy_ner
ENT_19980425018559I_0,19980425018559I,BELLY PANEL SEPERATED AIRCRAFT,ORG,spacy_ner
ENT_19980429008209A_0,19980429008209A,POWER AT 8000,PRODUCT,spacy_ner
ENT_19980508008619A_0,19980508008619A,LOST POWER ENROUTE,ORG,spacy_ner
ENT_19980513009219A_0,19980513009219A,MAY 13,DATE,spacy_ner
ENT_19980513009219A_0,19980513009219A,1810,CARDINAL,spacy_ner
ENT_19980513009219A_0,19980513009219A,EASTERN,ORG,spacy_ner
ENT_19980513009219A_0,19980513009219A,ROTORWAY,ORG,spacy_ner
ENT_19980513009219A_0,19980513009219A,90,CARDINAL,spacy_ner
ENT_19980513009219A_0,19980513009219A,HOMEBUILT,ORG,spacy_ner
ENT_19980601026769A_0,19980601026769A,THE WINGS WERE DIPPING,ORG,spacy_ner
ENT_19980629015249A_0,19980629015249A,LODGED,ORG,spacy_ner
ENT_19980705015849A_0,19980705015849A,RT,GPE,spacy_ner
ENT_19980705015849A_0,19980705015849A,GLIDER RELEASE.,ORG,spacy_ner
ENT_19980705015849A_0,19980705015849A,SPRIRAL,ORG,spacy_ner
ENT_19980705015849A_0,19980705015849A,IMPACTED GROUND,ORG,spacy_ner
ENT_19980813020699A_0,19980813020699A,ACFT BOUNCED ON LANDING,ORG,spacy_ner
ENT_19980813020699A_0,19980813020699A,VEERED,ORG,spacy_ner
ENT_19980813020699A_0,19980813020699A,RWY,ORG,spacy_ner
ENT_19980826027719I_0,19980826027719I,DIRT,GPE,spacy_ner
ENT_19980913039469I_0,19980913039469I,SEAT,ORG,spacy_ner
ENT_19980913039469I_0,19980913039469I,ONE,CARDINAL,spacy_ner
ENT_19981001042209A_0,19981001042209A,.19,ORG,spacy_ner
ENT_19981001042209A_0,19981001042209A,OCTOBER 1,DATE,spacy_ner
ENT_19981001042209A_0,19981001042209A,AT 1230,PRODUCT,spacy_ner
ENT_19981001042209A_0,19981001042209A,DIAMOND AIRCRAFT INDUSTRIES,ORG,spacy_ner
ENT_19981001042209A_0,19981001042209A,20-A1 AIRPLANE,QUANTITY,spacy_ner
ENT_19981001042209A_0,19981001042209A,N527SS,FAC,spacy_ner
ENT_19981008045999A_0,19981008045999A,ONE,CARDINAL,spacy_ner
ENT_19981019029799A_0,19981019029799A,ACFT,ORG,spacy_ner
ENT_19981019029799A_0,19981019029799A,SECURING,ORG,spacy_ner
ENT_19981230034409A_0,19981230034409A,.19)ON DECEMBER 30,DATE,spacy_ner
ENT_19981230034409A_0,19981230034409A,PACIFIC STANDARD TIME,ORG,spacy_ner
ENT_19981230034409A_0,19981230034409A,A BEECH C23,ORG,spacy_ner
ENT_19981230034409A_0,19981230034409A,N2313L,ORG,spacy_ner
ENT_19981230034409A_0,19981230034409A,SUSTAINED,ORG,spacy_ner
ENT_19990102000079A_0,19990102000079A,ACFT,ORG,spacy_ner
ENT_19990102000079A_0,19990102000079A,RWY,ORG,spacy_ner
ENT_19990102000079A_0,19990102000079A,32,CARDINAL,spacy_ner
ENT_19990102000079A_0,19990102000079A,RWY,ORG,spacy_ner
ENT_19990126015169I_0,19990126015169I,ENROUTE TO PICK UP,ORG,spacy_ner
ENT_19990208001229A_0,19990208001229A,ACFT,ORG,spacy_ner
ENT_19990213001379A_0,19990213001379A,ACFT,ORG,spacy_ner
ENT_19990213001379A_0,19990213001379A,RAN,ORG,spacy_ner
ENT_19990213001379A_0,19990213001379A,TREE,ORG,spacy_ner
ENT_19990217015679I_0,19990217015679I,THE BIN FELL OUT,ORG,spacy_ner
ENT_19990425003889A_0,19990425003889A,ACFT,ORG,spacy_ner
ENT_19990425003889A_0,19990425003889A,ACFT,ORG,spacy_ner
ENT_19990506015529I_0,19990506015529I,5/6/99,TIME,spacy_ner
ENT_19990506015529I_0,19990506015529I,DELTA,ORG,spacy_ner
ENT_19990506015529I_0,19990506015529I,789,CARDINAL,spacy_ner
ENT_19990506015529I_0,19990506015529I,DEPARTED,ORG,spacy_ner
ENT_19990506015529I_0,19990506015529I,RUNWAY,ORG,spacy_ner
ENT_19990506015529I_0,19990506015529I,36,CARDINAL,spacy_ner
ENT_19990506015529I_0,19990506015529I,BOUND,ORG,spacy_ner
ENT_19990506015529I_0,19990506015529I,SAN FRANCISCO,GPE,spacy_ner
ENT_19990506015529I_0,19990506015529I,CA,GPE,spacy_ner
ENT_19990816019439I_0,19990816019439I,TAXIED ON TAXIWAY PAPA WAS MARCHALLED BY GROUP,ORG,spacy_ner
ENT_19990816019439I_0,19990816019439I,RECE,ORG,spacy_ner
ENT_19990909030819A_0,19990909030819A,THE REPORTING INSPECTOR,ORG,spacy_ner
ENT_19991002047629A_0,19991002047629A,ABOUT 80,CARDINAL,spacy_ner
ENT_19991003028949A_0,19991003028949A,.19,ORG,spacy_ner
ENT_19991003028949A_0,19991003028949A,OCTOBER 3,DATE,spacy_ner
ENT_19991003028949A_0,19991003028949A,ABOUT 1510 ALASKA DAYLIGHT,CARDINAL,spacy_ner
ENT_19991003028949A_0,19991003028949A,TIME,ORG,spacy_ner
ENT_19991109040239A_0,19991109040239A,THE TRAFFIC PATTERN,ORG,spacy_ner
ENT_19991109040239A_0,19991109040239A,CLIMB,GPE,spacy_ner
ENT_19991109040239A_0,19991109040239A,PA,GPE,spacy_ner
ENT_19991109047809A_0,19991109047809A,NOVEMBER 9,DATE,spacy_ner
ENT_19991223042329I_0,19991223042329I,N9023Q,ORG,spacy_ner
ENT_19991223042329I_0,19991223042329I,12,CARDINAL,spacy_ner
ENT_19991223042329I_0,19991223042329I,KMSN,GPE,spacy_ner
ENT_19991223042329I_0,19991223042329I,FRONT,ORG,spacy_ner
ENT_19991230042089A_0,19991230042089A,STARTED CUTTING OUT,ORG,spacy_ner
ENT_20000127002439I_0,20000127002439I,EAGLE AVIATION INC.,ORG,spacy_ner
ENT_20000127002439I_0,20000127002439I,PILOTED BY FRANCIS H.,PERSON,spacy_ner
ENT_20000122001129I_0,20000122001129I,HE AS,ORG,spacy_ner
ENT_20000215041409A_0,20000215041409A,.19,ORG,spacy_ner
ENT_20000215041409A_0,20000215041409A,FEBRUARY 19,DATE,spacy_ner
ENT_20000215041409A_0,20000215041409A,EASTERN STANDARD TIME,ORG,spacy_ner
ENT_20000215041409A_0,20000215041409A,1900D,DATE,spacy_ner
ENT_20000215041409A_0,20000215041409A,N81SK,PERSON,spacy_ner
ENT_20000215010329A_0,20000215010329A,N4754R,PRODUCT,spacy_ner
ENT_20000409014929A_0,20000409014929A,TH,GPE,spacy_ner
ENT_20000423019639I_0,20000423019639I,DURIN,PERSON,spacy_ner
ENT_20000519017729I_0,20000519017729I,FIRST,ORDINAL,spacy_ner
ENT_20000519017729I_0,20000519017729I,THE FIRST OFFICER MA,ORG,spacy_ner
ENT_20000420043369A_0,20000420043369A,MOONEY,ORG,spacy_ner
ENT_20000420043369A_0,20000420043369A,135,CARDINAL,spacy_ner
ENT_20000420043369A_0,20000420043369A,CERTIFI,ORG,spacy_ner
ENT_20000416006799A_0,20000416006799A,SECURING,ORG,spacy_ner
ENT_20000526035169I_0,20000526035169I,22,CARDINAL,spacy_ner
ENT_20000526035169I_0,20000526035169I,CULPEPER,ORG,spacy_ner
ENT_20000526035169I_0,20000526035169I,VA,GPE,spacy_ner
ENT_20000526035169I_0,20000526035169I,W49,PERSON,spacy_ner
ENT_20000604033149I_0,20000604033149I,-23)PILOT TAXIED AIRCRAFT,ORG,spacy_ner
ENT_20000604033149I_0,20000604033149I,RDG,ORG,spacy_ner
ENT_20000604033149I_0,20000604033149I,PA,GPE,spacy_ner
ENT_20000622035789I_0,20000622035789I,THURSDAY,GPE,spacy_ner
ENT_20000622035789I_0,20000622035789I,JUNE,ORG,spacy_ner
ENT_20000622035789I_0,20000622035789I,22,DATE,spacy_ner
ENT_20000622035789I_0,20000622035789I,CONTINENTAL AIRLINES,ORG,spacy_ner
ENT_20000622035789I_0,20000622035789I,1763,CARDINAL,spacy_ner
ENT_20000519027599I_0,20000519027599I,45,CARDINAL,spacy_ner
ENT_20000618042519A_0,20000618042519A,16:30 EST,TIME,spacy_ner
ENT_20000618042519A_0,20000618042519A,AIRCRAFT REPORTED LOST POWER SHORTLY AFTER,ORG,spacy_ner
ENT_20000422027739I_0,20000422027739I,RUNWAY,ORG,spacy_ner
ENT_20000422027739I_0,20000422027739I,18,CARDINAL,spacy_ner
ENT_20000422027739I_0,20000422027739I,RUNWAY,ORG,spacy_ner
ENT_20000422027739I_0,20000422027739I,ELEVEN MINUTES BEC,ORG,spacy_ner
ENT_20000610019919I_0,20000610019919I,ONE HOUR,TIME,spacy_ner
ENT_20000625032189I_0,20000625032189I,AIRLINES,ORG,spacy_ner
ENT_20000528011419A_0,20000528011419A,1159 PDT,TIME,spacy_ner
ENT_20000528011419A_0,20000528011419A,AIRCRAFT N467YV,ORG,spacy_ner
ENT_20000528011419A_0,20000528011419A,PIPER PA46,ORG,spacy_ner
ENT_20000626034149I_0,20000626034149I,BETWEEN ROSEBURG TO,PERSON,spacy_ner
ENT_20000626034149I_0,20000626034149I,7500,CARDINAL,spacy_ner
ENT_20000512008589A_0,20000512008589A,BAGGAGE,PERSON,spacy_ner
ENT_20000512008589A_0,20000512008589A,126,CARDINAL,spacy_ner
ENT_20000512008589A_0,20000512008589A,POUNDS OF ADDITIONAL BA,ORG,spacy_ner
ENT_20000426010729A_0,20000426010729A,JUSTIN,ORG,spacy_ner
ENT_20000426010729A_0,20000426010729A,TX,GPE,spacy_ner
ENT_20000823008769A_0,20000823008769A,AGL,ORG,spacy_ner
ENT_20000823008769A_0,20000823008769A,DIS,ORG,spacy_ner
ENT_20000816042639A_0,20000816042639A,MERRILL,ORG,spacy_ner
ENT_20000816042639A_0,20000816042639A,24,CARDINAL,spacy_ner
ENT_20000816042639A_0,20000816042639A,PIL,ORG,spacy_ner
ENT_20000713020569I_0,20000713020569I,ON AIRCRAFT,ORG,spacy_ner
ENT_20000713020569I_0,20000713020569I,AIRMAN,PERSON,spacy_ner
ENT_20000628010849A_0,20000628010849A,AIRCR,ORG,spacy_ner
ENT_20000709034939I_0,20000709034939I,DELTA AIRLINES,ORG,spacy_ner
ENT_20000709034939I_0,20000709034939I,BOEING,ORG,spacy_ner
ENT_20000709034939I_0,20000709034939I,737,PRODUCT,spacy_ner
ENT_20000709034939I_0,20000709034939I,N947WP,ORG,spacy_ner
ENT_20000709034939I_0,20000709034939I,11,CARDINAL,spacy_ner
ENT_20000709034939I_0,20000709034939I,MOVE OU,ORG,spacy_ner
ENT_20000814041259A_0,20000814041259A,.19,ORG,spacy_ner
ENT_20000814041259A_0,20000814041259A,AUGUST 14,DATE,spacy_ner
ENT_20000710008249A_0,20000710008249A,ABOUT 3,CARDINAL,spacy_ner
ENT_20000816043069A_0,20000816043069A,AMERICAN TRANS AIR,ORG,spacy_ner
ENT_20000816043069A_0,20000816043069A,253,CARDINAL,spacy_ner
ENT_20000816043069A_0,20000816043069A,CHICAGO MIDWAY AIRPORT,ORG,spacy_ner
ENT_20000723035769I_0,20000723035769I,ABOUT 7:15 AM ON,TIME,spacy_ner
ENT_20000723035769I_0,20000723035769I,LBE,PERSON,spacy_ner
ENT_20000730035959I_0,20000730035959I,7/30/00,CARDINAL,spacy_ner
ENT_20000730035959I_0,20000730035959I,DEPARTED WILROADS GARDEN AIRPORT,PERSON,spacy_ner
ENT_20000730035959I_0,20000730035959I,9K1,PERSON,spacy_ner
ENT_20000730035959I_0,20000730035959I,DODGE,ORG,spacy_ner
ENT_20000628028249I_0,20000628028249I,T-2 BECAME UNHITCHED,ORG,spacy_ner
ENT_20000827006849A_0,20000827006849A,THROTTLE,ORG,spacy_ner
ENT_20000905028709I_0,20000905028709I,DATA^,ORG,spacy_ner
ENT_20000905016439I_0,20000905016439I,GPU,ORG,spacy_ner
ENT_20001028024229I_0,20001028024229I,FRO,ORG,spacy_ner
ENT_20001022016149A_0,20001022016149A,MS,ORG,spacy_ner
ENT_20001022016149A_0,20001022016149A,150,CARDINAL,spacy_ner
ENT_20001022016149A_0,20001022016149A,AGL,ORG,spacy_ner
ENT_20001114021139I_0,20001114021139I,BIL,ORG,spacy_ner
ENT_20001114021139I_0,20001114021139I,RELIED,PERSON,spacy_ner
ENT_20001114021139I_0,20001114021139I,FUE,PERSON,spacy_ner
ENT_20000830029919I_0,20000830029919I,THE CREW CEASED TAXING AFTER BECOMING AWARE OF,ORG,spacy_ner
ENT_20001105038139I_0,20001105038139I,NOVEMBER 5,DATE,spacy_ner
ENT_20001105038139I_0,20001105038139I,BOEING,ORG,spacy_ner
ENT_20001105038139I_0,20001105038139I,727,PRODUCT,spacy_ner
ENT_20001105038139I_0,20001105038139I,N511DA,GPE,spacy_ner
ENT_20001105038139I_0,20001105038139I,780,CARDINAL,spacy_ner
ENT_20001105038139I_0,20001105038139I,REPOR,ORG,spacy_ner
ENT_20001027030999I_0,20001027030999I,27,DATE,spacy_ner
ENT_20001027030999I_0,20001027030999I,A DC-10 WAS,PRODUCT,spacy_ner
ENT_20001027030999I_0,20001027030999I,PATHFINDER,ORG,spacy_ner
ENT_20000929029309I_0,20000929029309I,AIRMAN,PERSON,spacy_ner
ENT_20000912027579I_0,20000912027579I,TITUSVILLE,ORG,spacy_ner
ENT_20000912027579I_0,20000912027579I,FLORIDA,GPE,spacy_ner
ENT_20000912027579I_0,20000912027579I,TIX,ORG,spacy_ner
ENT_20000912027579I_0,20000912027579I,8500,CARDINAL,spacy_ner
ENT_20000912027579I_0,20000912027579I,2400,CARDINAL,spacy_ner
ENT_20000921008299A_0,20000921008299A,RUNWAY,ORG,spacy_ner
ENT_20000914038749A_0,20000914038749A,.19,ORG,spacy_ner
ENT_20000914038749A_0,20000914038749A,SEPTEMBER 14,DATE,spacy_ner
ENT_20000914038749A_0,20000914038749A,1915,DATE,spacy_ner
ENT_20000914038749A_0,20000914038749A,TIME,ORG,spacy_ner
ENT_20000914038749A_0,20000914038749A,PA-31-350,PRODUCT,spacy_ner
ENT_20000914038749A_0,20000914038749A,AIRPLANE,GPE,spacy_ner
ENT_20000909040509A_0,20000909040509A,COLLIDED,ORG,spacy_ner
ENT_20000930042859A_0,20000930042859A,CRUISE,ORG,spacy_ner
ENT_20000930042859A_0,20000930042859A,MICHIGAN,PERSON,spacy_ner
ENT_20000930042859A_0,20000930042859A,MICHIGAN CITY AIRPORT,GPE,spacy_ner
ENT_20001118043779A_0,20001118043779A,NOVEMBER 18,DATE,spacy_ner
ENT_20001118043779A_0,20001118043779A,8181L,CARDINAL,spacy_ner
ENT_20001118043779A_0,20001118043779A,VA,GPE,spacy_ner
ENT_20010314005559A_0,20010314005559A,.19)ON MARCH 14,DATE,spacy_ner
ENT_20010314005559A_0,20010314005559A,ABOUT 1120,LAW,spacy_ner
ENT_20010314005559A_0,20010314005559A,EASTERN STANDARD TIME,ORG,spacy_ner
ENT_20010314005559A_0,20010314005559A,150,CARDINAL,spacy_ner
ENT_20010314005559A_0,20010314005559A,N6584F,PERSON,spacy_ner
ENT_20010115000629I_0,20010115000629I,RUNWAY,ORG,spacy_ner
ENT_20010115000629I_0,20010115000629I,RAMP,ORG,spacy_ner
ENT_20010115000629I_0,20010115000629I,PROPELLER,ORG,spacy_ner
ENT_20001206023989I_0,20001206023989I,LOWE,GPE,spacy_ner
ENT_20001127041639A_0,20001127041639A,AIRPLANE,GPE,spacy_ner
ENT_20001127041639A_0,20001127041639A,COWLING,PERSON,spacy_ner
ENT_20001127041639A_0,20001127041639A,SUBSEQUENTLY,ORG,spacy_ner
ENT_20010302004219I_0,20010302004219I,ON NEXT,ORG,spacy_ner
ENT_20010302004219I_0,20010302004219I,TOUCHDOWN,GPE,spacy_ner
ENT_20010302004219I_0,20010302004219I,GEAR,GPE,spacy_ner
ENT_20010209002579I_0,20010209002579I,16,CARDINAL,spacy_ner
ENT_20010209002579I_0,20010209002579I,WA,GPE,spacy_ner
ENT_20001206021339I_0,20001206021339I,90,CARDINAL,spacy_ner
ENT_20001206021339I_0,20001206021339I,KNOTS ON ROLLOUT,FAC,spacy_ner
ENT_20010116000419I_0,20010116000419I,SNA,ORG,spacy_ner
ENT_20010302004609A_0,20010302004609A,MSL,PERSON,spacy_ner
ENT_20010507009699I_0,20010507009699I,CLIMB,GPE,spacy_ner
ENT_20010507009699I_0,20010507009699I,QUIT RUNNING,ORG,spacy_ner
ENT_20010510035129A_0,20010510035129A,MAY 10,DATE,spacy_ner
ENT_20010510035129A_0,20010510035129A,ABOUT 1730,CARDINAL,spacy_ner
ENT_20010510035129A_0,20010510035129A,EASTERN,ORG,spacy_ner
ENT_20010510035129A_0,20010510035129A,TIME,ORG,spacy_ner
ENT_20010510035129A_0,20010510035129A,CHAMPION,ORG,spacy_ner
ENT_20010510035129A_0,20010510035129A,N4737E,GPE,spacy_ner
ENT_20010523008789I_0,20010523008789I,US AIRWAYS LAVATORY,ORG,spacy_ner
ENT_20010515015799I_0,20010515015799I,ON LANDING GEAR,ORG,spacy_ner
ENT_20010515015799I_0,20010515015799I,ON TAKEOFF ROLL,ORG,spacy_ner
ENT_20010505011289I_0,20010505011289I,CALIFORNIA ENROUTE TO,ORG,spacy_ner
ENT_20010505011289I_0,20010505011289I,CALIFORNIA,GPE,spacy_ner
ENT_20010529017659A_0,20010529017659A,MAY 29,DATE,spacy_ner
ENT_20010529017659A_0,20010529017659A,0718,CARDINAL,spacy_ner
ENT_20010529017659A_0,20010529017659A,TIME,ORG,spacy_ner
ENT_20010529017659A_0,20010529017659A,CONTINENTAL,ORG,spacy_ner
ENT_20010529017659A_0,20010529017659A,5A,CARDINAL,spacy_ner
ENT_20010529017659A_0,20010529017659A,47,CARDINAL,spacy_ner
ENT_20010517008369I_0,20010517008369I,O^ PIC,ORG,spacy_ner
ENT_20010517008369I_0,20010517008369I,N82HR,ORG,spacy_ner
ENT_20010517008369I_0,20010517008369I,PC-12,PRODUCT,spacy_ner
ENT_20010517008369I_0,20010517008369I,TH,GPE,spacy_ner
ENT_20010428008109A_0,20010428008109A,CLIMB,GPE,spacy_ner
ENT_20010518018039A_0,20010518018039A,ABOUT 100,CARDINAL,spacy_ner
ENT_20010518018039A_0,20010518018039A,AGL,ORG,spacy_ner
ENT_20010407005699A_0,20010407005699A,ONE,CARDINAL,spacy_ner
ENT_20010407005699A_0,20010407005699A,VA,GPE,spacy_ner
ENT_20010407005699A_0,20010407005699A,PTV,ORG,spacy_ner
ENT_20010407005699A_0,20010407005699A,ORANGEBURGH,ORG,spacy_ner
ENT_20010407005699A_0,20010407005699A,SC,ORG,spacy_ner
ENT_20010407005699A_0,20010407005699A,OGB,PERSON,spacy_ner
ENT_20010726018379I_0,20010726018379I,2034160,MONEY,spacy_ner
ENT_20010726018379I_0,20010726018379I,VGT,PRODUCT,spacy_ner
ENT_20010726018379I_0,20010726018379I,PRIOR,PERSON,spacy_ner
ENT_20010805023549A_0,20010805023549A,.19,ORG,spacy_ner
ENT_20010805023549A_0,20010805023549A,AUGUST 5,DATE,spacy_ner
ENT_20010805023549A_0,20010805023549A,CESSNA,ORG,spacy_ner
ENT_20010805023549A_0,20010805023549A,336,CARDINAL,spacy_ner
ENT_20010805023549A_0,20010805023549A,N3838U,ORG,spacy_ner
ENT_20010611023089I_0,20010611023089I,HRS,ORG,spacy_ner
ENT_20010611023089I_0,20010611023089I,EASTERN STANDARD TIME,ORG,spacy_ner
ENT_20010611023089I_0,20010611023089I,150,CARDINAL,spacy_ner
ENT_20010806023719I_0,20010806023719I,THE DAY,DATE,spacy_ner
ENT_20010806023719I_0,20010806023719I,WIND,GPE,spacy_ner
ENT_20010723017949A_0,20010723017949A,LEWISTON,ORG,spacy_ner
ENT_20010723017949A_0,20010723017949A,LEW,ORG,spacy_ner
ENT_20010723017949A_0,20010723017949A,BUFFALO,GPE,spacy_ner
ENT_20010723017949A_0,20010723017949A,NY,GPE,spacy_ner
ENT_20010723017949A_0,20010723017949A,BUF,ORG,spacy_ner
ENT_20010801018589I_0,20010801018589I,FTY,ORG,spacy_ner
ENT_20010802021609I_0,20010802021609I,SEAT FORWARD BECAUSE,ORG,spacy_ner
ENT_20010626037959I_0,20010626037959I,ABOUT 1000 EDT,TIME,spacy_ner
ENT_20011030034599I_0,20011030034599I,HATTER,ORG,spacy_ner
ENT_20011030034599I_0,20011030034599I,44.3,CARDINAL,spacy_ner
ENT_20011030034599I_0,20011030034599I,DUMAS,GPE,spacy_ner
ENT_20011003031879A_0,20011003031879A,OCTOBER 3,DATE,spacy_ner
ENT_20011003031879A_0,20011003031879A,1300L,DATE,spacy_ner
ENT_20011003031879A_0,20011003031879A,N388BA,ORG,spacy_ner
ENT_20011003031879A_0,20011003031879A,4000,CARDINAL,spacy_ner
ENT_20011019029729I_0,20011019029729I,FRIDAY,DATE,spacy_ner
ENT_20011019029729I_0,20011019029729I,OCTOBER 19,DATE,spacy_ner
ENT_20011019029729I_0,20011019029729I,6:45 AM,TIME,spacy_ner
ENT_20011019029729I_0,20011019029729I,PRESCOTT,PERSON,spacy_ner
ENT_20011019029729I_0,20011019029729I,ARIZONA,ORG,spacy_ner
ENT_20010922033359I_0,20010922033359I,WOOD,ORG,spacy_ner
ENT_20010910029739I_0,20010910029739I,CFI NOTICED NOSE LANDING GEAR GREEN LIGHT WAS OUT,ORG,spacy_ner
ENT_20011015027579A_0,20011015027579A,PILOT REALIZED,ORG,spacy_ner
ENT_20010822023659I_0,20010822023659I,BOISE,ORG,spacy_ner
ENT_20010822023659I_0,20010822023659I,IDAHO,ORG,spacy_ner
ENT_20011013029489I_0,20011013029489I,OCTOBER 13,DATE,spacy_ner
ENT_20011013029489I_0,20011013029489I,CESSNA,ORG,spacy_ner
ENT_20011013029489I_0,20011013029489I,LAKE,GPE,spacy_ner
ENT_20010818039089I_0,20010818039089I,AUGUST 18,DATE,spacy_ner
ENT_20010904024339I_0,20010904024339I,10-15,TIME,spacy_ner
ENT_20010823023939A_0,20010823023939A,AUGUST 23,DATE,spacy_ner
ENT_20010823023939A_0,20010823023939A,1530 EDT,TIME,spacy_ner
ENT_20010823023939A_0,20010823023939A,SUSTAINED,ORG,spacy_ner
ENT_20011111035809I_0,20011111035809I,ACFT,ORG,spacy_ner
ENT_20011111035809I_0,20011111035809I,NOSE,ORG,spacy_ner
ENT_20020206000979I_0,20020206000979I,UPO,PERSON,spacy_ner
ENT_20020305003489I_0,20020305003489I,10,CARDINAL,spacy_ner
ENT_20020305003489I_0,20020305003489I,CLIMB,GPE,spacy_ner
ENT_20020305003489I_0,20020305003489I,ENGI,ORG,spacy_ner
ENT_20020102000049I_0,20020102000049I,JANUARY 2,DATE,spacy_ner
ENT_20020102000049I_0,20020102000049I,SEP,ORG,spacy_ner
ENT_20011213037619I_0,20011213037619I,SUSTAINED,ORG,spacy_ner
ENT_20020403006639I_0,20020403006639I,EXIT,GPE,spacy_ner
ENT_20020403006639I_0,20020403006639I,AIRPLANE,GPE,spacy_ner
ENT_20020503029479I_0,20020503029479I,COWLING,PERSON,spacy_ner
ENT_20020529014479I_0,20020529014479I,MAY 29,DATE,spacy_ner
ENT_20020529014479I_0,20020529014479I,1400 HOURS EDT,TIME,spacy_ner
ENT_20020527020899I_0,20020527020899I,CLIMB,GPE,spacy_ner
ENT_20020527020899I_0,20020527020899I,CRUISE,ORG,spacy_ner
ENT_20020527020899I_0,20020527020899I,COWLING,PERSON,spacy_ner
ENT_20020418009469A_0,20020418009469A,KIS,ORG,spacy_ner
ENT_20020418009469A_0,20020418009469A,1/4,CARDINAL,spacy_ner
ENT_20020418009469A_0,20020418009469A,MILE EAST,PERSON,spacy_ner
ENT_20020418009469A_0,20020418009469A,NORTH,GPE,spacy_ner
ENT_20020324004129I_0,20020324004129I,EUNICE,ORG,spacy_ner
ENT_20020324004129I_0,20020324004129I,MIDLAND,GPE,spacy_ner
ENT_20020324004129I_0,20020324004129I,TEXAS,GPE,spacy_ner
ENT_20020324004129I_0,20020324004129I,MAF,ORG,spacy_ner
ENT_20020815036819I_0,20020815036819I,THREE,CARDINAL,spacy_ner
ENT_20020815036819I_0,20020815036819I,AUGUST 15,DATE,spacy_ner
ENT_20020815036819I_0,20020815036819I,CLIMBE,PRODUCT,spacy_ner
ENT_20020718020329I_0,20020718020329I,AGL,ORG,spacy_ner
ENT_20020708018869I_0,20020708018869I,FT AGL,ORG,spacy_ner
ENT_20020801025679A_0,20020801025679A,.19,ORG,spacy_ner
ENT_20020801025679A_0,20020801025679A,AUGUST 1,DATE,spacy_ner
ENT_20020801025679A_0,20020801025679A,2030,CARDINAL,spacy_ner
ENT_20020801025679A_0,20020801025679A,TIME,ORG,spacy_ner
ENT_20020801025679A_0,20020801025679A,GRUMMAN AMERICAN AA-5B,ORG,spacy_ner
